placa,old_tag,nomecomum,codigo,genero,especie,familia,subfamilia,densidade,inv,area,parcela,quadra,nsdist,ns,transecto,metragem,recruit,data_morta,ind.resgate,altura,altura_1,dap.06,c.06,mv.06,obs.06,data06,dap.08,c.08,mv.08,obs.08,data08,c.09,mv.09,cicat.09,recup.09,obs.09,data09,dap.10,c.10,mv.10,obs.10,data10,dap.11,c.11,mv.11,obs.11,data11,dap.12,c.12,mv.12,obs.12,data12,dap.14,c.14,mv.14,obs.14,data14,dap.16,c.16,mv.16,obs.16,data16,dap.18,c.18,mv.18,obs.18,data18,dap.22,c.22,mv.22,obs.22,alt22,data22,equipe.22,dap.24,c.24,mv.24,obs.24,data24,equipe.24
72642,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,B,,1.8,S,AB,559,r16,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5,v,rebroto,31_05_2016,7,5,v,,25_06_2018,8.8,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,9.1,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72643,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,B,,1.5,S,AB,558.1,r16,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,v,rebroto,31_05_2016,7.8,5,v,,25_06_2018,10,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,10.5,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72644,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.7,S,AB,569.1,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,v,,31_05_2016,11.2,5,v,,25_06_2018,13.2,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,13.5,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72645,,ucuuba_da_terra_firme,Virseb,Virola,sebifera Aubl.,Myristicaeae,,0.46,5a10cm,1,B,,2,S,AB,568.5,r16,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,31_05_2016,5.8,4,v,,25_06_2018,5.8,3,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,5.7,1,v,,06_06_2024,Antonio_Ebis_Sebastiao
72647,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.3,S,AB,643.1,r16,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,4,v,rebroto,31_05_2016,6.3,5,v,,25_06_2018,7.1,3,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,7.6,4,v,,06_06_2024,Antonio_Ebis_Sebastiao
72648,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.5,S,AB,643,r16,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,4,v,rebroto,31_05_2016,10.5,5,v,,25_06_2018,12.5,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,13.8,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72649,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.6,S,AB,643,r16,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,4,v,rebroto,31_05_2016,10.9,5,v,,25_06_2018,13.5,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,14.5,4,v,,06_06_2024,Antonio_Ebis_Sebastiao
72650,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.1,S,AB,643,r16,2024,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4,v,rebroto,31_05_2016,9.3,4,v,,25_06_2018,9.7,3,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,,0,m,morta,06_06_2024,Antonio_Ebis_Sebastiao
72651,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,AB,643,r16,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,4,v,rebroto,31_05_2016,12.6,5,v,,25_06_2018,14.8,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,15,3,v,,06_06_2024,Antonio_Ebis_Sebastiao
72652,,pau_sangue,Conper,Connarus,perrottetii (DC.) Planch.,Connaraceae,,0.45,5a10cm,1,B,,1.7,S,AB,687,r16,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,5,v,90cm dap altura,31_05_2016,8.7,5,v,,25_06_2018,9.4,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,10.5,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72653,,pau_sangue,Conper,Connarus,perrottetii (DC.) Planch.,Connaraceae,,0.45,5a10cm,1,B,,1.5,S,AB,687.1,r16,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4,v,,31_05_2016,7.1,5,v,,25_06_2018,8.8,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,10,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72654,,pau_sangue,Conper,Connarus,perrottetii (DC.) Planch.,Connaraceae,,0.45,5a10cm,1,B,,1.4,S,AB,687.2,r16,,,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5,v,,31_05_2016,6.3,5,v,,25_06_2018,8.4,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,9.2,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72655,,ucuuba_da_terra_firme,Virseb,Virola,sebifera Aubl.,Myristicaeae,,0.46,5a10cm,1,B,,2,S,AB,691,r16,2022,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5,v,,31_05_2016,6,5,v,,25_06_2018,,0,m,morta,,22_06_2022,Bate_Ebis_Antonio_Santarem,,0,m,,10_06_2024,
72658,,embauba_vermelha,Cecdis,Cecropia,distachya Huber,Urticaceae,,,5a10cm,1,B,,1,S,AB,713,r16,2022,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5,v,,31_05_2016,9.4,5,v,,25_06_2018,,0,m,morta,,22_06_2022,Bate_Ebis_Antonio_Santarem,,0,m,,10_06_2024,
72660,,tachi_do_campo,Tacvul,Tachigali,vulgaris L.G.Silva & H.C.Lima,Fabaceae,,0.59125,5a10cm,1,B,,1.1,S,AB,718.5,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5,v,,31_05_2016,7,4,v,,25_06_2018,8.3,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,8.5,4,v,,06_06_2024,Antonio_Ebis_Sebastiao
72663,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,AB,735,r16,,,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5,v,,31_05_2016,7.7,5,v,,25_06_2018,9.2,4,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,9.9,4,v,dap 1m,06_06_2024,Antonio_Ebis_Sebastiao
72664,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.5,S,AB,735.2,r16,,,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5,v,,31_05_2016,5.8,4,v,,25_06_2018,6,3,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,6.1,3,v,,06_06_2024,Antonio_Ebis_Sebastiao
72665,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1,S,AB,751,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,4,v,,31_05_2016,8.2,5,v,,25_06_2018,11,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,12.2,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72666,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.3,S,AB,754,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,5,v,,31_05_2016,8.6,5,v,,25_06_2018,11.4,5,v,,,22_06_2022,Bate_Ebis_Antonio_Santarem,12.5,5,v,,06_06_2024,Antonio_Ebis_Sebastiao
72667,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.5,S,AB,755.5,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,5,v,,31_05_2016,10.1,5,v,,25_06_2018,12.2,4,v,morrendo,,22_06_2022,Bate_Ebis_Antonio_Santarem,12.5,3,v,,06_06_2024,Antonio_Ebis_Sebastiao
72671,,lacre_folha_prata,Vislat,Vismia,latifolia (Aubl.) Choisy,Hypericaceae,,,5a10cm,1,B,,1.3,S,AB,784,r16,2024,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5,v,,31_05_2016,12.9,5,v,,25_06_2018,17.3,2,v,cq,,22_06_2022,Bate_Ebis_Antonio_Santarem,,0,m,morta,06_06_2024,Antonio_Ebis_Sebastiao
72677,,cipo_de_fogo,Davkun,Davilla,nitida (Vahl) Kubitzki,Dilleniaceae,,0.815,5a10cm,1,A,,2.2,S,C,39,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,2,v,,31_05_2016,5.8,2,v,cipo de fogo,25_06_2018,6.5,2,v,,,24_06_2022,Ebis_Antonio_Santarem,6.6,2,v,,10_06_2024,Ebis_Sebastiao_Santarem
72678,,araticum,Dugmar,Duguetia,marcgraviana Mart.,Annonaceae,,0.587640449,5a10cm,1,A,,1.5,S,C,128,r16,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5,v,,31_05_2016,6.6,4,v,,25_06_2018,8.7,5,v,,,24_06_2022,Ebis_Antonio_Santarem,10,5,v,,10_06_2024,Ebis_Sebastiao_Santarem
72679,,breu_folha_peluda,Propil,Protium,pilosissimum Engl.,Burseraceae,,0.71,5a10cm,1,A,,2,S,C,132,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3,v,,31_05_2016,5.6,2,v,cr,25_06_2018,5.8,2,v,,,24_06_2022,Ebis_Antonio_Santarem,5.8,2,v,cqcr,10_06_2024,Ebis_Sebastiao_Santarem
72680,,breu_folha_peluda,Propil,Protium,pilosissimum Engl.,Burseraceae,,0.71,5a10cm,1,A,,1,S,C,140.1,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,31_05_2016,5.4,5,v,,25_06_2018,5.8,5,v,,,24_06_2022,Ebis_Antonio_Santarem,6,5,v,,10_06_2024,Ebis_Sebastiao_Santarem
72686,,breu_folha_peluda,Propil,Protium,pilosissimum Engl.,Burseraceae,,0.71,5a10cm,1,A,,2,S,C,277,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4,v,,31_05_2016,8.2,5,v,,25_06_2018,9,5,v,,,24_06_2022,Ebis_Antonio_Santarem,9.5,4,v,,10_06_2024,Ebis_Sebastiao_Santarem
72695,,breu_sucurubinha,Tragla,Trattinnickia,glaziovii Swart.,Burseraceae,,0.52,5a10cm,1,A,,4,S,C,315,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4,v,,31_05_2016,5.7,2,v,,25_06_2018,6.1,2,v,,,24_06_2022,Ebis_Antonio_Santarem,6.2,2,v,,10_06_2024,Ebis_Sebastiao_Santarem
72696,,envira_vassourinha,Xylama,Xylopia,amazonica R.E.Fries,Annonaceae,,0.79,5a10cm,1,A,,1.6,S,C,367.5,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5,v,,31_05_2016,7,5,v,,25_06_2018,9.7,5,v,,,24_06_2022,Ebis_Antonio_Santarem,10.7,5,v,,10_06_2024,Ebis_Sebastiao_Santarem
72698,,inga_roceiro,Ingthi,Inga,thibaudiana DC.Subsp. Russotomentella (Malme)T.D.Penn.,Fabaceae,Mimosoideae,,5a10cm,1,A,,1.1,S,C,390,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,3,v,cqcr,31_05_2016,6.5,5,v,,25_06_2018,8.4,5,v,,,24_06_2022,Ebis_Antonio_Santarem,9.5,4,v,,10_06_2024,Ebis_Sebastiao_Santarem
72699,,caxua,Triqua,Trichilia,quadrijuga H.B.K,Meliaceae,,0.55,5a10cm,1,A,,2,S,C,404.5,r16,2022,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5,v,,31_05_2016,5.8,5,v,,25_06_2018,,0,m,morta,,24_06_2022,Ebis_Antonio_Santarem,,0,m,,10_06_2024,
72705,,macarandubinha,Pouram,Pouteria,ramiflora (Mart.) Radlk,Sapotaceae,,0.775625,5a10cm,1,A,,0.8,S,C,460,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5,v,,31_05_2016,6.5,5,v,,25_06_2018,8,5,v,,,24_06_2022,Ebis_Antonio_Santarem,9.2,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72709,,aracapeua,Myrmul,Myrcia,multiflora (Lam.) DC.,Myrtaceae,,0.815,5a10cm,1,A,,1.3,S,C,494.1,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,5,v,,31_05_2016,5.4,5,v,,25_06_2018,5.6,5,v,,,27_06_2022,Ebis_Antonio_Santarem,5.5,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72710,,sardinheira,Casgra,Casearia,grandiflora Camb.,Salicaceae,,0.77,5a10cm,1,A,,1.5,S,C,494.2,r16,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5,v,,31_05_2016,7.3,5,v,,25_06_2018,9.5,5,v,,,27_06_2022,Ebis_Antonio_Santarem,10.3,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72711,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,C,518.6,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,4,v,,31_05_2016,6.5,4,v,,25_06_2018,6.7,5,v,,,27_06_2022,Ebis_Antonio_Santarem,6,2,v,,11_06_2024,Ebis_Sebastiao_Santarem
72712,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.2,S,C,520.5,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4,v,,31_05_2016,8.5,5,v,,25_06_2018,10.3,5,v,,,27_06_2022,Ebis_Antonio_Santarem,11.1,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72716,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.2,S,C,569,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4,v,bifocada,31_05_2016,8.3,5,v,metro 569,25_06_2018,9.1,5,v,bifurcado,,27_06_2022,Ebis_Antonio_Santarem,9.3,3,v,,11_06_2024,Ebis_Sebastiao_Santarem
72717,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.2,S,C,569.2,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4,v,bifocada,31_05_2016,7,5,v,,25_06_2018,7.1,5,v,bifurcado,,27_06_2022,Ebis_Antonio_Santarem,7.2,2,v,,11_06_2024,Ebis_Sebastiao_Santarem
72719,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.2,S,C,577,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,4,v,bifocada,31_05_2016,12.3,5,v,,25_06_2018,13.7,5,v,,,27_06_2022,Ebis_Antonio_Santarem,14,4,v,,11_06_2024,Ebis_Sebastiao_Santarem
72721,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.5,S,C,618,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,4,v,bifocada,31_05_2016,10.8,5,v,,25_06_2018,13.8,5,v,,,27_06_2022,Ebis_Antonio_Santarem,15.1,5,v,bifurcado,11_06_2024,Ebis_Sebastiao_Santarem
72722,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.5,S,C,618,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,4,v,,31_05_2016,8.7,5,v,,25_06_2018,12.5,5,v,,,27_06_2022,Ebis_Antonio_Santarem,13.5,5,v,bifurcado,11_06_2024,Ebis_Sebastiao_Santarem
72724,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2,S,C,628,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,4,v,,31_05_2016,7.5,5,v,,25_06_2018,8.7,5,v,,,27_06_2022,Ebis_Antonio_Santarem,9.1,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72725,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2,S,C,632,r16,2022,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,4,v,,31_05_2016,9.7,5,v,metro 632,25_06_2018,,0,m,morta,,27_06_2022,Ebis_Antonio_Santarem,,0,m,,10_06_2024,
72727,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1,S,C,635,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,4,v,bifocada,31_05_2016,7.1,5,v,,25_06_2018,8.1,5,v,,,27_06_2022,Ebis_Antonio_Santarem,8.8,3,v,so um tronco,11_06_2024,Ebis_Sebastiao_Santarem
72728,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1,S,C,635,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,4,v,bifocada,31_05_2016,6.7,5,v,,25_06_2018,6.9,3,v,,,28_06_2022,Ebis_Antonio_Santarem,7,2,v,so um tronco,11_06_2024,Ebis_Sebastiao_Santarem
72729,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,C,641,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,4,v,,31_05_2016,6.5,5,v,,25_06_2018,8.5,5,v,,,28_06_2022,Ebis_Antonio_Santarem,9.5,4,v,so um tronco,11_06_2024,Ebis_Sebastiao_Santarem
72730,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.3,S,C,641.2,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,4,v,,31_05_2016,7.5,5,v,,25_06_2018,9.1,5,v,,,28_06_2022,Ebis_Antonio_Santarem,9.3,4,v,,11_06_2024,Ebis_Sebastiao_Santarem
72731,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,0.9,S,C,647,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4,v,,31_05_2016,6.7,5,v,,25_06_2018,8,5,v,,,28_06_2022,Ebis_Antonio_Santarem,8.7,4,v,,11_06_2024,Ebis_Sebastiao_Santarem
72732,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,C,656.5,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,v,1m dap altura,31_05_2016,8,5,v,,25_06_2018,10,5,v,,,28_06_2022,Ebis_Antonio_Santarem,10.8,3,v,,11_06_2024,Ebis_Sebastiao_Santarem
72738,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,1.2,S,C,690,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,4,v,,31_05_2016,8,5,v,,25_06_2018,9.8,5,v,,,28_06_2022,Ebis_Antonio_Santarem,10.5,3,v,,11_06_2024,Ebis_Sebastiao_Santarem
72741,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.3,S,C,714,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4,v,,31_05_2016,7.6,5,v,,25_06_2018,7.6,3,v,,,28_06_2022,Ebis_Antonio_Santarem,7.8,2,v,,11_06_2024,Ebis_Sebastiao_Santarem
72742,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,2.4,S,C,714.5,r16,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,4,v,,31_05_2016,8.8,5,v,,25_06_2018,11.3,4,v,,,28_06_2022,Ebis_Antonio_Santarem,13.2,4,v,,11_06_2024,Ebis_Sebastiao_Santarem
72743,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,B,,0.9,S,C,720,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,5,v,,31_05_2016,7,5,v,,25_06_2018,9.4,4,v,,,28_06_2022,Ebis_Antonio_Santarem,10.3,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72744,,tachi_do_campo,Tacvul,Tachigali,vulgaris L.G.Silva & H.C.Lima,Fabaceae,,0.59125,5a10cm,1,B,,1.1,S,C,722,r16,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5,v,,31_05_2016,8.2,5,v,,25_06_2018,11.3,5,v,,,28_06_2022,Ebis_Antonio_Santarem,13.4,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72746,,cariperana_folha_branca,Lickun,Licania,kunthiana Hook.f.,Chrysobalanaceae,,0.84,5a10cm,1,B,,1.5,S,C,730,r16,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,v,,31_05_2016,5.8,5,v,cariperana_folha_branca,25_06_2018,8,5,v,,,28_06_2022,Ebis_Antonio_Santarem,9.4,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72748,,marupa,Simama,Simarouba,amara Aubl.,Simaroubaceae,,,5a10cm,1,C,,2.1,S,C,1052,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5,v,,09_06_2016,10.6,5,v,,25_06_2018,13,5,v,,,29_06_2022,Ebis_Antonio_Santarem,15.5,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72752,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,2,S,C,1055,r16,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,4,v,1.10m dap altura,09_06_2016,12.8,3,v,,25_06_2018,16.6,5,v,,,29_06_2022,Ebis_Antonio_Santarem,17.2,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72754,,tachi_do_campo,Tacvul,Tachigali,vulgaris L.G.Silva & H.C.Lima,Fabaceae,,0.59125,5a10cm,1,C,,1,S,C,1107,r16,2024,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5,v,,09_06_2016,8.8,5,v,,25_06_2018,8.2,1,v,,,29_06_2022,Ebis_Antonio_Santarem,,0,m,morta,11_06_2024,Ebis_Sebastiao_Santarem
72755,,embauba_vermelha,Cecdis,Cecropia,distachya Huber,Urticaceae,,,5a10cm,1,C,,2.1,S,C,1108,r16,,,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,5,v,,09_06_2016,15.8,5,v,,25_06_2018,19,5,v,,,29_06_2022,Ebis_Antonio_Santarem,19.6,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72761,,tachi_do_campo,Tacvul,Tachigali,vulgaris L.G.Silva & H.C.Lima,Fabaceae,,0.59125,5a10cm,1,C,,1,S,C,1155,r16,2022,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,3,v,cqcr,09_06_2016,11.5,5,v,dap 1.10,25_06_2018,,0,m,morta,,29_06_2022,Ebis_Antonio_Santarem,,0,m,,10_06_2024,
72763,,kaqui,Dioser,Diospyros,sericea A.DC.,Ebenaceae,,0.665833333,5a10cm,1,C,,1.1,S,C,1221,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,4,v,,09_06_2016,9.3,5,v,,25_06_2018,13.1,5,v,,,29_06_2022,Ebis_Antonio_Santarem,16.4,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72764,,kaqui,Dioser,Diospyros,sericea A.DC.,Ebenaceae,,0.665833333,5a10cm,1,C,,1,S,C,1222,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,4,v,,09_06_2016,8.7,5,v,,25_06_2018,14,5,v,,,29_06_2022,Ebis_Antonio_Santarem,15.5,5,v,,11_06_2024,Ebis_Sebastiao_Santarem
72765,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1.3,S,C,1240,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,v,,09_06_2016,8.2,5,v,,25_06_2018,12.4,4,v,,,29_06_2022,Ebis_Antonio_Santarem,12.8,5,v,dap=0.7m,11_06_2024,Ebis_Sebastiao_Santarem
72768,,taquari,Mabfis,Mabea,fistulifera Bth.,Euphorbiaceae,,0.618,5a10cm,1,C,,1.5,S,C,1333,r16,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4,v,1m dap altura,09_06_2016,8.1,5,v,,25_06_2018,8.4,5,v,,,29_06_2022,Ebis_Antonio_Santarem,8.6,3,v,,11_06_2024,Ebis_Sebastiao_Santarem
72770,,lacre_vermelho,Visjap,Vismia,japurensis Reichardt,Hypericaceae,,,5a10cm,1,C,,1.3,S,C,1360,r16,2022,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5,v,,09_06_2016,11.7,5,v,,25_06_2018,,0,m,morta,,29_06_2022,Ebis_Antonio_Santarem,,0,m,,10_06_2024,
